shipment_id,disaster_id,disaster_type,item_id,item_name,category,subcategory,quantity_requested,quantity_shipped,quantity_received,warehouse,region,ship_date,arrival_date,transport_mode,supplier,unit_cost,total_cost,delay_days,shortage_flag
SHP0144,DR-4339,Hurricane,8016,LED Spotlights Ultra,Power,Lighting,1800,1780,1750,Dallas,Region VI,2017-11-22,2017-11-27,Truck,PowerGrid Supply,13.00,23140,5,1
SHP0145,DR-4339,Hurricane,9016,Power Connectors Ultra,Power,Accessories,1600,1580,1550,Atlanta,Region IV,2017-11-23,2017-11-26,Truck,PowerGrid Supply,7.00,11060,3,1
SHP0146,DR-4339,Hurricane,1018,Water Barrels Titan,Food & Water,Beverage,850,830,820,Atlanta,Region IV,2017-11-23,2017-11-26,Truck,BlueRiver Logistics,28.00,23240,3,1
SHP0147,DR-4339,Hurricane,2019,Meal Packs Titan Pro,Food & Water,Meal,4000,3950,3900,Atlanta,Region IV,2017-11-24,2017-11-27,Truck,BlueRiver Logistics,5.50,21725,3,1
SHP0148,DR-4339,Hurricane,3018,Storm Shields Titan,Shelter,Protection,1400,1380,1360,Dallas,Region VI,2017-11-24,2017-11-29,Truck,SafeCover Inc,28.00,38640,5,1
SHP0149,DR-4339,Hurricane,4017,Portable Generators Titan,Power,Equipment,260,250,245,Dallas,Region VI,2017-11-25,2017-12-01,Truck,PowerGrid Supply,700.00,175000,6,1
SHP0150,DR-4339,Hurricane,5018,Thermal Coats Ultra,Shelter,Warmth,3100,3100,3080,Atlanta,Region IV,2017-11-25,2017-11-28,Truck,ComfortCo,40.00,124000,3,0
SHP0151,DR-4339,Hurricane,6017,Infant Kits Titan,Medical,Infant Care,1500,1480,1460,Atlanta,Region IV,2017-11-26,2017-11-30,Truck,CarePlus Supply,6.00,8880,4,1
SHP0152,DR-4339,Hurricane,7017,Medical Gauze Titan,Medical,Emergency,3900,3900,3880,Dallas,Region VI,2017-11-26,2017-11-29,Truck,MedRelief Inc,0.18,702,3,0
SHP0153,DR-4339,Hurricane,8017,LED Panels Titan,Power,Lighting,2100,2080,2050,Dallas,Region VI,2017-11-27,2017-12-02,Truck,PowerGrid Supply,19.00,39520,5,1
SHP0154,DR-4339,Hurricane,9017,Power Switches Titan,Power,Accessories,1700,1680,1650,Atlanta,Region IV,2017-11-27,2017-11-30,Truck,PowerGrid Supply,7.00,11760,3,1
SHP0155,DR-4339,Hurricane,1019,Water Carriers Titan,Food & Water,Beverage,1100,1080,1070,Atlanta,Region IV,2017-11-28,2017-12-01,Truck,BlueRiver Logistics,18.00,19440,3,1
SHP0156,DR-4339,Hurricane,2020,Meal Packs Titan Ultra,Food & Water,Meal,4100,4050,4000,Atlanta,Region IV,2017-11-28,2017-12-01,Truck,BlueRiver Logistics,6.00,24300,3,1
SHP0157,DR-4339,Hurricane,3019,Storm Barriers Titan Pro,Shelter,Protection,1500,1480,1460,Dallas,Region VI,2017-11-29,2017-12-04,Truck,SafeCover Inc,30.00,44400,5,1
SHP0158,DR-4339,Hurricane,4018,Portable Power Units Ultra Pro,Power,Equipment,560,540,530,Dallas,Region VI,2017-11-29,2017-12-05,Truck,PowerGrid Supply,140.00,75600,6,1
SHP0159,DR-4339,Hurricane,5019,Thermal Gloves Titan,Shelter,Warmth,3300,3300,3280,Atlanta,Region IV,2017-11-30,2017-12-03,Truck,ComfortCo,8.00,26400,3,0
SHP0160,DR-4339,Hurricane,6018,Infant Towels Titan,Medical,Infant Care,1700,1680,1660,Atlanta,Region IV,2017-11-30,2017-12-04,Truck,CarePlus Supply,0.70,1176,4,1
SHP0161,DR-4339,Hurricane,7018,Medical Wraps Titan,Medical,Emergency,3100,3100,3080,Dallas,Region VI,2017-12-01,2017-12-04,Truck,MedRelief Inc,0.35,1085,3,0
SHP0162,DR-4339,Hurricane,8018,LED Spotlights Titan,Power,Lighting,1900,1880,1850,Dallas,Region VI,2017-12-01,2017-12-06,Truck,PowerGrid Supply,14.00,26320,5,1
SHP0163,DR-4339,Hurricane,9018,Power Connectors Titan,Power,Accessories,1700,1680,1650,Atlanta,Region IV,2017-12-02,2017-12-05,Truck,PowerGrid Supply,8.00,13440,3,1
SHP0164,DR-4339,Hurricane,1020,Water Barrels Titan Pro,Food & Water,Beverage,900,880,870,Atlanta,Region IV,2017-12-02,2017-12-05,Truck,BlueRiver Logistics,30.00,26400,3,1
SHP0165,DR-4339,Hurricane,2021,Meal Packs Titan Elite,Food & Water,Meal,4200,4150,4100,Atlanta,Region IV,2017-12-03,2017-12-06,Truck,BlueRiver Logistics,6.50,26975,3,1
SHP0166,DR-4339,Hurricane,3020,Storm Shields Titan Ultra,Shelter,Protection,1600,1580,1560,Dallas,Region VI,2017-12-03,2017-12-08,Truck,SafeCover Inc,32.00,50560,5,1
SHP0167,DR-4339,Hurricane,4019,Portable Generators Titan Ultra,Power,Equipment,280,270,265,Dallas,Region VI,2017-12-04,2017-12-10,Truck,PowerGrid Supply,750.00,202500,6,1
SHP0168,DR-4339,Hurricane,5020,Thermal Coats Titan,Shelter,Warmth,3200,3200,3180,Atlanta,Region IV,2017-12-04,2017-12-07,Truck,ComfortCo,45.00,144000,3,0
SHP0169,DR-4339,Hurricane,6019,Infant Kits Titan Ultra,Medical,Infant Care,1800,1780,1760,Atlanta,Region IV,2017-12-05,2017-12-09,Truck,CarePlus Supply,6.50,11570,4,1
SHP0170,DR-4339,Hurricane,7019,Medical Gauze Titan Ultra,Medical,Emergency,4000,4000,3980,Dallas,Region VI,2017-12-05,2017-12-08,Truck,MedRelief Inc,0.20,800,3,0
SHP0171,DR-4339,Hurricane,8019,LED Panels Titan Ultra,Power,Lighting,2200,2180,2150,Dallas,Region VI,2017-12-06,2017-12-11,Truck,PowerGrid Supply,20.00,43600,5,1
SHP0172,DR-4339,Hurricane,9019,Power Switches Titan Ultra,Power,Accessories,1800,1780,1750,Atlanta,Region IV,2017-12-06,2017-12-09,Truck,PowerGrid Supply,9.00,16020,3,1
SHP0173,DR-4339,Hurricane,1021,Water Carriers Titan Ultra,Food & Water,Beverage,1200,1180,1170,Atlanta,Region IV,2017-12-07,2017-12-10,Truck,BlueRiver Logistics,20.00,23600,3,1
SHP0174,DR-4339,Hurricane,2022,Meal Packs Titan Max,Food & Water,Meal,4300,4250,4200,Atlanta,Region IV,2017-12-07,2017-12-10,Truck,BlueRiver Logistics,7.00,29750,3,1
SHP0175,DR-4339,Hurricane,3021,Storm Barriers Titan Max,Shelter,Protection,1700,1680,1660,Dallas,Region VI,2017-12-08,2017-12-13,Truck,SafeCover Inc,34.00,57120,5,1
SHP0176,DR-4339,Hurricane,4020,Portable Power Units Titan Max,Power,Equipment,600,580,570,Dallas,Region VI,2017-12-08,2017-12-14,Truck,PowerGrid Supply,150.00,87000,6,1
SHP0177,DR-4339,Hurricane,5021,Thermal Gloves Titan Ultra,Shelter,Warmth,3400,3400,3380,Atlanta,Region IV,2017-12-09,2017-12-12,Truck,ComfortCo,9.00,30600,3,0
SHP0178,DR-4339,Hurricane,6020,Infant Towels Titan Ultra,Medical,Infant Care,1900,1880,1860,Atlanta,Region IV,2017-12-09,2017-12-13,Truck,CarePlus Supply,0.80,1504,4,1
SHP0179,DR-4339,Hurricane,7020,Medical Wraps Titan Ultra,Medical,Emergency,3200,3200,3180,Dallas,Region VI,2017-12-10,2017-12-13,Truck,MedRelief Inc,0.40,1280,3,0
SHP0180,DR-4339,Hurricane,8020,LED Spotlights Titan Ultra,Power,Lighting,2000,1980,1950,Dallas,Region VI,2017-12-10,2017-12-15,Truck,PowerGrid Supply,15.00,29700,5,1
SHP0181,DR-4339,Hurricane,9020,Power Connectors Titan Ultra,Power,Accessories,1900,1880,1850,Atlanta,Region IV,2017-12-11,2017-12-14,Truck,PowerGrid Supply,9.00,16920,3,1
SHP0182,DR-4339,Hurricane,1022,Water Barrels Titan Ultra Pro,Food & Water,Beverage,1000,980,970,Atlanta,Region IV,2017-12-11,2017-12-14,Truck,BlueRiver Logistics,32.00,31360,3,1
SHP0183,DR-4339,Hurricane,2023,Meal Packs Titan Ultra Pro,Food & Water,Meal,4400,4350,4300,Atlanta,Region IV,2017-12-12,2017-12-15,Truck,BlueRiver Logistics,7.50,32625,3,1
SHP0184,DR-4339,Hurricane,3022,Storm Shields Titan Ultra Pro,Shelter,Protection,1800,1780,1760,Dallas,Region VI,2017-12-12,2017-12-17,Truck,SafeCover Inc,36.00,64080,5,1
SHP0185,DR-4339,Hurricane,4021,Portable Generators Titan Ultra Pro,Power,Equipment,300,290,285,Dallas,Region VI,2017-12-13,2017-12-19,Truck,PowerGrid Supply,800.00,232000,6,1
SHP0186,DR-4339,Hurricane,5022,Thermal Coats Titan Ultra,Shelter,Warmth,3300,3300,3280,Atlanta,Region IV,2017-12-13,2017-12-16,Truck,ComfortCo,50.00,165000,3,0
SHP0187,DR-4339,Hurricane,6021,Infant Kits Titan Ultra Pro,Medical,Infant Care,2000,1980,1960,Atlanta,Region IV,2017-12-14,2017-12-18,Truck,CarePlus Supply,7.00,13860,4,1
SHP0188,DR-4339,Hurricane,7021,Medical Gauze Titan Ultra Pro,Medical,Emergency,4200,4200,4180,Dallas,Region VI,2017-12-14,2017-12-17,Truck,MedRelief Inc,0.22,924,3,0
SHP0189,DR-4339,Hurricane,8021,LED Panels Titan Ultra Pro,Power,Lighting,2300,2280,2250,Dallas,Region VI,2017-12-15,2017-12-20,Truck,PowerGrid Supply,22.00,50160,5,1
SHP0190,DR-4339,Hurricane,9021,Power Switches Titan Ultra Pro,Power,Accessories,2000,1980,1950,Atlanta,Region IV,2017-12-15,2017-12-18,Truck,PowerGrid Supply,10.00,19800,3,1
SHP0191,DR-4339,Hurricane,1023,Water Carriers Titan Ultra Pro,Food & Water,Beverage,1300,1280,1270,Atlanta,Region IV,2017-12-16,2017-12-19,Truck,BlueRiver Logistics,22.00,28160,3,1
SHP0192,DR-4339,Hurricane,2024,Meal Packs Titan Ultra Max,Food & Water,Meal,4500,4450,4400,Atlanta,Region IV,2017-12-16,2017-12-19,Truck,BlueRiver Logistics,8.00,35600,3,1
SHP0193,DR-4339,Hurricane,3023,Storm Barriers Titan Ultra Max,Shelter,Protection,1900,1880,1860,Dallas,Region VI,2017-12-17,2017-12-22,Truck,SafeCover Inc,38.00,71440,5,1
SHP0194,DR-4339,Hurricane,4022,Portable Power Units Titan Ultra Max,Power,Equipment,650,630,620,Dallas,Region VI,2017-12-17,2017-12-23,Truck,PowerGrid Supply,160.00,100800,6,1
SHP0195,DR-4339,Hurricane,5023,Thermal Gloves Titan Ultra Pro,Shelter,Warmth,3500,3500,3480,Atlanta,Region IV,2017-12-18,2017-12-21,Truck,ComfortCo,10.00,35000,3,0
SHP0196,DR-4339,Hurricane,6022,Infant Towels Titan Ultra Pro,Medical,Infant Care,2100,2080,2060,Atlanta,Region IV,2017-12-18,2017-12-22,Truck,CarePlus Supply,0.90,1872,4,1
SHP0197,DR-4339,Hurricane,7022,Medical Wraps Titan Ultra Pro,Medical,Emergency,3300,3300,3280,Dallas,Region VI,2017-12-19,2017-12-22,Truck,MedRelief Inc,0.45,1485,3,0
SHP0198,DR-4339,Hurricane,8022,LED Spotlights Titan Ultra Pro,Power,Lighting,2100,2080,2050,Dallas,Region VI,2017-12-19,2017-12-24,Truck,PowerGrid Supply,16.00,33280,5,1
SHP0199,DR-4339,Hurricane,9022,Power Connectors Titan Ultra Pro,Power,Accessories,2000,1980,1950,Atlanta,Region IV,2017-12-20,2017-12-23,Truck,PowerGrid Supply,10.00,19800,3,1
SHP0200,DR-4339,Hurricane,1024,Water Barrels Titan Ultra Max,Food & Water,Beverage,1100,1080,1070,Atlanta,Region IV,2017-12-20,2017-12-23,Truck,BlueRiver Logistics,34.00,36720,3,1
SHP0201,DR-4339,Hurricane,1025,Water Carriers Titan Ultra Max,Food & Water,Beverage,1400,1380,1370,Atlanta,Region IV,2017-12-21,2017-12-24,Truck,BlueRiver Logistics,24.00,33120,3,1
SHP0202,DR-4339,Hurricane,2025,Meal Packs Titan Ultra Extreme,Food & Water,Meal,4600,4550,4500,Atlanta,Region IV,2017-12-21,2017-12-24,Truck,BlueRiver Logistics,8.50,38675,3,1
SHP0203,DR-4339,Hurricane,3024,Storm Shields Titan Ultra Extreme,Shelter,Protection,2000,1980,1960,Dallas,Region VI,2017-12-22,2017-12-27,Truck,SafeCover Inc,40.00,79200,5,1
SHP0204,DR-4339,Hurricane,4023,Portable Generators Titan Ultra Extreme,Power,Equipment,700,680,670,Dallas,Region VI,2017-12-22,2017-12-28,Truck,PowerGrid Supply,170.00,115600,6,1
SHP0205,DR-4339,Hurricane,5024,Thermal Coats Titan Ultra Max,Shelter,Warmth,3400,3400,3380,Atlanta,Region IV,2017-12-23,2017-12-26,Truck,ComfortCo,55.00,187000,3,0
SHP0206,DR-4339,Hurricane,6023,Infant Kits Titan Ultra Extreme,Medical,Infant Care,2200,2180,2160,Atlanta,Region IV,2017-12-23,2017-12-27,Truck,CarePlus Supply,7.50,16350,4,1
SHP0207,DR-4339,Hurricane,7023,Medical Gauze Titan Ultra Extreme,Medical,Emergency,4300,4300,4280,Dallas,Region VI,2017-12-24,2017-12-27,Truck,MedRelief Inc,0.25,1075,3,0
SHP0208,DR-4339,Hurricane,8023,LED Panels Titan Ultra Extreme,Power,Lighting,2400,2380,2350,Dallas,Region VI,2017-12-24,2017-12-29,Truck,PowerGrid Supply,24.00,57120,5,1
SHP0209,DR-4339,Hurricane,9023,Power Switches Titan Ultra Extreme,Power,Accessories,2100,2080,2050,Atlanta,Region IV,2017-12-25,2017-12-28,Truck,PowerGrid Supply,11.00,22880,3,1
SHP0210,DR-4339,Hurricane,1026,Water Barrels Titan Ultra Extreme,Food & Water,Beverage,1200,1180,1170,Atlanta,Region IV,2017-12-25,2017-12-28,Truck,BlueRiver Logistics,36.00,42480,3,1
SHP0211,DR-4339,Hurricane,2026,Meal Packs Titan Ultra Infinity,Food & Water,Meal,4700,4650,4600,Atlanta,Region IV,2017-12-26,2017-12-29,Truck,BlueRiver Logistics,9.00,41850,3,1
SHP0212,DR-4339,Hurricane,3025,Storm Barriers Titan Ultra Infinity,Shelter,Protection,2100,2080,2060,Dallas,Region VI,2017-12-26,2017-12-31,Truck,SafeCover Inc,42.00,87360,5,1
SHP0213,DR-4339,Hurricane,4024,Portable Power Units Titan Ultra Infinity,Power,Equipment,750,730,720,Dallas,Region VI,2017-12-27,2018-01-02,Truck,PowerGrid Supply,180.00,131400,6,1
SHP0214,DR-4339,Hurricane,5025,Thermal Gloves Titan Ultra Extreme,Shelter,Warmth,3600,3600,3580,Atlanta,Region IV,2017-12-27,2017-12-30,Truck,ComfortCo,12.00,43200,3,0
SHP0215,DR-4339,Hurricane,6024,Infant Towels Titan Ultra Extreme,Medical,Infant Care,2300,2280,2260,Atlanta,Region IV,2017-12-28,2018-01-01,Truck,CarePlus Supply,1.00,2280,4,1
SHP0216,DR-4339,Hurricane,7024,Medical Wraps Titan Ultra Extreme,Medical,Emergency,3400,3400,3380,Dallas,Region VI,2017-12-28,2017-12-31,Truck,MedRelief Inc,0.50,1700,3,0
SHP0217,DR-4339,Hurricane,8024,LED Spotlights Titan Ultra Extreme,Power,Lighting,2200,2180,2150,Dallas,Region VI,2017-12-29,2018-01-03,Truck,PowerGrid Supply,18.00,39240,5,1
SHP0218,DR-4339,Hurricane,9024,Power Connectors Titan Ultra Extreme,Power,Accessories,2200,2180,2150,Atlanta,Region IV,2017-12-29,2018-01-01,Truck,PowerGrid Supply,12.00,26160,3,1
SHP0219,DR-4339,Hurricane,1027,Water Carriers Titan Ultra Infinity,Food & Water,Beverage,1500,1480,1470,Atlanta,Region IV,2017-12-30,2018-01-02,Truck,BlueRiver Logistics,26.00,38480,3,1
SHP0220,DR-4339,Hurricane,2027,Meal Packs Titan Ultra Infinity Pro,Food & Water,Meal,4800,4750,4700,Atlanta,Region IV,2017-12-30,2018-01-02,Truck,BlueRiver Logistics,9.50,45125,3,1
SHP0221,DR-4339,Hurricane,3026,Storm Shields Titan Ultra Infinity Pro,Shelter,Protection,2200,2180,2160,Dallas,Region VI,2017-12-31,2018-01-05,Truck,SafeCover Inc,44.00,95920,5,1
SHP0222,DR-4339,Hurricane,4025,Portable Generators Titan Ultra Infinity Pro,Power,Equipment,800,780,770,Dallas,Region VI,2017-12-31,2018-01-06,Truck,PowerGrid Supply,190.00,148200,6,1
SHP0223,DR-4339,Hurricane,5026,Thermal Coats Titan Ultra Extreme Pro,Shelter,Warmth,3700,3700,3680,Atlanta,Region IV,2018-01-01,2018-01-04,Truck,ComfortCo,60.00,222000,3,0
SHP0224,DR-4339,Hurricane,6025,Infant Kits Titan Ultra Infinity,Medical,Infant Care,2400,2380,2360,Atlanta,Region IV,2018-01-01,2018-01-05,Truck,CarePlus Supply,8.00,19040,4,1
SHP0225,DR-4339,Hurricane,7025,Medical Gauze Titan Ultra Infinity,Medical,Emergency,4500,4500,4480,Dallas,Region VI,2018-01-02,2018-01-05,Truck,MedRelief Inc,0.30,1350,3,0
SHP0226,DR-4339,Hurricane,8025,LED Panels Titan Ultra Infinity,Power,Lighting,2500,2480,2450,Dallas,Region VI,2018-01-02,2018-01-07,Truck,PowerGrid Supply,26.00,64480,5,1
SHP0227,DR-4339,Hurricane,9025,Power Switches Titan Ultra Infinity,Power,Accessories,2300,2280,2250,Atlanta,Region IV,2018-01-03,2018-01-06,Truck,PowerGrid Supply,13.00,29640,3,1
SHP0228,DR-4339,Hurricane,1028,Water Barrels Titan Ultra Infinity Pro,Food & Water,Beverage,1300,1280,1270,Atlanta,Region IV,2018-01-03,2018-01-06,Truck,BlueRiver Logistics,38.00,48640,3,1
SHP0229,DR-4339,Hurricane,2028,Meal Packs Titan Ultra Infinity Max,Food & Water,Meal,4900,4850,4800,Atlanta,Region IV,2018-01-04,2018-01-07,Truck,BlueRiver Logistics,10.00,48500,3,1
SHP0230,DR-4339,Hurricane,3027,Storm Barriers Titan Ultra Infinity Max,Shelter,Protection,2300,2280,2260,Dallas,Region VI,2018-01-04,2018-01-09,Truck,SafeCover Inc,46.00,104880,5,1
SHP0231,DR-4339,Hurricane,4026,Portable Power Units Titan Ultra Infinity Max,Power,Equipment,850,830,820,Dallas,Region VI,2018-01-05,2018-01-11,Truck,PowerGrid Supply,200.00,166000,6,1
SHP0232,DR-4339,Hurricane,5027,Thermal Gloves Titan Ultra Infinity,Shelter,Warmth,3800,3800,3780,Atlanta,Region IV,2018-01-05,2018-01-08,Truck,ComfortCo,14.00,53200,3,0
SHP0233,DR-4339,Hurricane,6026,Infant Towels Titan Ultra Infinity,Medical,Infant Care,2500,2480,2460,Atlanta,Region IV,2018-01-06,2018-01-10,Truck,CarePlus Supply,1.20,2976,4,1
SHP0234,DR-4339,Hurricane,7026,Medical Wraps Titan Ultra Infinity,Medical,Emergency,4600,4600,4580,Dallas,Region VI,2018-01-06,2018-01-09,Truck,MedRelief Inc,0.55,2530,3,0
SHP0235,DR-4339,Hurricane,8026,LED Spotlights Titan Ultra Infinity,Power,Lighting,2600,2580,2550,Dallas,Region VI,2018-01-07,2018-01-12,Truck,PowerGrid Supply,20.00,51600,5,1
SHP0236,DR-4339,Hurricane,9026,Power Connectors Titan Ultra Infinity,Power,Accessories,2400,2380,2350,Atlanta,Region IV,2018-01-07,2018-01-10,Truck,PowerGrid Supply,14.00,33320,3,1
SHP0237,DR-4339,Hurricane,1029,Water Carriers Titan Ultra Infinity Max,Food & Water,Beverage,1600,1580,1570,Atlanta,Region IV,2018-01-08,2018-01-11,Truck,BlueRiver Logistics,28.00,44240,3,1
SHP0238,DR-4339,Hurricane,2029,Meal Packs Titan Ultra Infinity Max Pro,Food & Water,Meal,5000,4950,4900,Atlanta,Region IV,2018-01-08,2018-01-11,Truck,BlueRiver Logistics,10.50,51975,3,1
SHP0239,DR-4339,Hurricane,3028,Storm Shields Titan Ultra Infinity Max Pro,Shelter,Protection,2400,2380,2360,Dallas,Region VI,2018-01-09,2018-01-14,Truck,SafeCover Inc,48.00,114240,5,1
SHP0240,DR-4339,Hurricane,4027,Portable Generators Titan Ultra Infinity Max Pro,Power,Equipment,900,880,870,Dallas,Region VI,2018-01-09,2018-01-15,Truck,PowerGrid Supply,210.00,184800,6,1
SHP0241,DR-4339,Hurricane,5028,Thermal Coats Titan Ultra Infinity Max,Shelter,Warmth,3900,3900,3880,Atlanta,Region IV,2018-01-10,2018-01-13,Truck,ComfortCo,65.00,253500,3,0
SHP0242,DR-4339,Hurricane,6027,Infant Kits Titan Ultra Infinity Max,Medical,Infant Care,2600,2580,2560,Atlanta,Region IV,2018-01-10,2018-01-14,Truck,CarePlus Supply,8.50,21930,4,1
SHP0243,DR-4339,Hurricane,7027,Medical Gauze Titan Ultra Infinity Max,Medical,Emergency,4700,4700,4680,Dallas,Region VI,2018-01-11,2018-01-14,Truck,MedRelief Inc,0.35,1645,3,0
SHP0244,DR-4339,Hurricane,8027,LED Panels Titan Ultra Infinity Max,Power,Lighting,2700,2680,2650,Dallas,Region VI,2018-01-11,2018-01-16,Truck,PowerGrid Supply,28.00,75040,5,1
SHP0245,DR-4339,Hurricane,9027,Power Switches Titan Ultra Infinity Max,Power,Accessories,2500,2480,2450,Atlanta,Region IV,2018-01-12,2018-01-15,Truck,PowerGrid Supply,15.00,37200,3,1
SHP0246,DR-4339,Hurricane,1030,Water Barrels Titan Ultra Infinity Max Pro,Food & Water,Beverage,1400,1380,1370,Atlanta,Region IV,2018-01-12,2018-01-15,Truck,BlueRiver Logistics,40.00,55200,3,1
SHP0247,DR-4339,Hurricane,2030,Meal Packs Titan Ultra Infinity Max Elite,Food & Water,Meal,5100,5050,5000,Atlanta,Region IV,2018-01-13,2018-01-16,Truck,BlueRiver Logistics,11.00,55550,3,1
SHP0248,DR-4339,Hurricane,3029,Storm Barriers Titan Ultra Infinity Max Elite,Shelter,Protection,2500,2480,2460,Dallas,Region VI,2018-01-13,2018-01-18,Truck,SafeCover Inc,50.00,124000,5,1
SHP0249,DR-4339,Hurricane,4028,Portable Power Units Titan Ultra Infinity Max Elite,Power,Equipment,950,930,920,Dallas,Region VI,2018-01-14,2018-01-20,Truck,PowerGrid Supply,220.00,204600,6,1
SHP0250,DR-4339,Hurricane,5029,Thermal Gloves Titan Ultra Infinity Max,Shelter,Warmth,4000,4000,3980,Atlanta,Region IV,2018-01-14,2018-01-17,Truck,ComfortCo,16.00,64000,3,0
SHP0251,DR-4339,Hurricane,5030,Thermal Gloves Titan Ultra Infinity Max Pro,Shelter,Warmth,4100,4100,4080,Atlanta,Region IV,2018-01-15,2018-01-18,Truck,ComfortCo,18.00,73800,3,0
SHP0252,DR-4339,Hurricane,6028,Infant Towels Titan Ultra Infinity Max Pro,Medical,Infant Care,2700,2680,2660,Atlanta,Region IV,2018-01-15,2018-01-19,Truck,CarePlus Supply,1.30,3484,4,1
SHP0253,DR-4339,Hurricane,7028,Medical Wraps Titan Ultra Infinity Max Pro,Medical,Emergency,4800,4800,4780,Dallas,Region VI,2018-01-16,2018-01-19,Truck,MedRelief Inc,0.60,2880,3,0
SHP0254,DR-4339,Hurricane,8028,LED Spotlights Titan Ultra Infinity Max Pro,Power,Lighting,2800,2780,2750,Dallas,Region VI,2018-01-16,2018-01-21,Truck,PowerGrid Supply,22.00,61160,5,1
SHP0255,DR-4339,Hurricane,9028,Power Connectors Titan Ultra Infinity Max Pro,Power,Accessories,2600,2580,2550,Atlanta,Region IV,2018-01-17,2018-01-20,Truck,PowerGrid Supply,16.00,41280,3,1
SHP0256,DR-4339,Hurricane,1031,Water Carriers Titan Ultra Infinity Max Elite,Food & Water,Beverage,1700,1680,1670,Atlanta,Region IV,2018-01-17,2018-01-20,Truck,BlueRiver Logistics,30.00,50400,3,1
SHP0257,DR-4339,Hurricane,2031,Meal Packs Titan Ultra Infinity Max Elite Pro,Food & Water,Meal,5200,5150,5100,Atlanta,Region IV,2018-01-18,2018-01-21,Truck,BlueRiver Logistics,12.00,61800,3,1
SHP0258,DR-4339,Hurricane,3030,Storm Shields Titan Ultra Infinity Max Elite Pro,Shelter,Protection,2600,2580,2560,Dallas,Region VI,2018-01-18,2018-01-23,Truck,SafeCover Inc,52.00,133840,5,1
SHP0259,DR-4339,Hurricane,4029,Portable Power Units Titan Ultra Infinity Max Elite Pro,Power,Equipment,1000,980,970,Dallas,Region VI,2018-01-19,2018-01-25,Truck,PowerGrid Supply,230.00,225400,6,1
SHP0260,DR-4339,Hurricane,5031,Thermal Coats Titan Ultra Infinity Max Elite,Shelter,Warmth,4100,4100,4080,Atlanta,Region IV,2018-01-19,2018-01-22,Truck,ComfortCo,70.00,287000,3,0
SHP0261,DR-4339,Hurricane,6029,Infant Kits Titan Ultra Infinity Max Elite,Medical,Infant Care,2800,2780,2760,Atlanta,Region IV,2018-01-20,2018-01-24,Truck,CarePlus Supply,9.00,25020,4,1
SHP0262,DR-4339,Hurricane,7029,Medical Gauze Titan Ultra Infinity Max Elite,Medical,Emergency,4900,4900,4880,Dallas,Region VI,2018-01-20,2018-01-23,Truck,MedRelief Inc,0.40,1960,3,0
SHP0263,DR-4339,Hurricane,8030,LED Panels Titan Ultra Infinity Max Elite,Power,Lighting,2900,2880,2850,Dallas,Region VI,2018-01-21,2018-01-26,Truck,PowerGrid Supply,30.00,86400,5,1
SHP0264,DR-4339,Hurricane,9030,Power Switches Titan Ultra Infinity Max Elite,Power,Accessories,2700,2680,2650,Atlanta,Region IV,2018-01-21,2018-01-24,Truck,PowerGrid Supply,17.00,45560,3,1
SHP0265,DR-4339,Hurricane,1032,Water Barrels Titan Ultra Infinity Max Elite Pro,Food & Water,Beverage,1500,1480,1470,Atlanta,Region IV,2018-01-22,2018-01-25,Truck,BlueRiver Logistics,42.00,62160,3,1
SHP0266,DR-4339,Hurricane,2032,Meal Packs Titan Ultra Infinity Max Elite Pro Plus,Food & Water,Meal,5300,5250,5200,Atlanta,Region IV,2018-01-22,2018-01-25,Truck,BlueRiver Logistics,12.50,65625,3,1
SHP0267,DR-4339,Hurricane,3031,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus,Shelter,Protection,2700,2680,2660,Dallas,Region VI,2018-01-23,2018-01-28,Truck,SafeCover Inc,54.00,144720,5,1
SHP0268,DR-4339,Hurricane,4030,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus,Power,Equipment,1050,1030,1020,Dallas,Region VI,2018-01-23,2018-01-29,Truck,PowerGrid Supply,240.00,247200,6,1
SHP0269,DR-4339,Hurricane,5032,Thermal Gloves Titan Ultra Infinity Max Elite Pro,Shelter,Warmth,4200,4200,4180,Atlanta,Region IV,2018-01-24,2018-01-27,Truck,ComfortCo,20.00,84000,3,0
SHP0270,DR-4339,Hurricane,6030,Infant Towels Titan Ultra Infinity Max Elite Pro,Medical,Infant Care,2900,2880,2860,Atlanta,Region IV,2018-01-24,2018-01-28,Truck,CarePlus Supply,1.40,4032,4,1
SHP0271,DR-4339,Hurricane,7030,Medical Wraps Titan Ultra Infinity Max Elite Pro,Medical,Emergency,5000,5000,4980,Dallas,Region VI,2018-01-25,2018-01-28,Truck,MedRelief Inc,0.65,3250,3,0
SHP0272,DR-4339,Hurricane,8031,LED Spotlights Titan Ultra Infinity Max Elite Pro,Power,Lighting,3000,2980,2950,Dallas,Region VI,2018-01-25,2018-01-30,Truck,PowerGrid Supply,24.00,71520,5,1
